"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.collectedAnnotationResults"	"Answer.15332663_familiarGroup"	"Answer.5448788_noReasons"	"Answer.5448788_familiarGroup"	"Answer.18047102_noReasons"	"Answer.18047102_familiarGroup"	"Answer.feedback"	"Answer.Submit HIT"	"Answer.20929330_familiarGroup"	"Answer.18240881_familiarGroup"	"Answer.8062872_familiarGroup"	"Answer.20929330_noReasons"	"Answer.5481449_familiarGroup"	"Answer.6892783_familiarGroup"	"Answer.6540157_familiarGroup"	"Answer.6540157_noReasons"	"Answer.5481449_noReasons"	"Answer.6892783_noReasons"	"Answer.8828552_familiarGroup"	"Answer.18641085_familiarGroup"	"Answer.20644706_familiarGroup"	"Answer.18641085_noReasons"	"Answer.8828552_noReasons"	"Answer.5373430_familiarGroup"	"Answer.6024976_familiarGroup"	"Answer.6038371_noReasons"	"Answer.6038371_familiarGroup"	"Answer.16318175_familiarGroup"	"Answer.17977461_familiarGroup"	"Answer.13085698_familiarGroup"	"Answer.13085698_noReasons"	"Answer.16318175_noReasons"	"Answer.17977461_noReasons"	"Answer.12013232_familiarGroup"	"Answer.11670084_familiarGroup"	"Answer.16628414_familiarGroup"	"Answer.12013232_noReasons"	"Answer.16628414_noReasons"	"Answer.11670084_noReasons"	"Answer.9182092_familiarGroup"	"Answer.20925757_noReasons"	"Answer.20925757_familiarGroup"	"Answer.4595363_familiarGroup"	"Answer.2700850_familiarGroup"	"Answer.19586342_familiarGroup"	"Answer.8834046_familiarGroup"	"Answer.19586342_noReasons"	"Answer.8834046_noReasons"	"Answer.15163742_familiarGroup"	"Answer.16962419_familiarGroup"	"Answer.9841537_noReasons"	"Answer.9841537_familiarGroup"	"Answer.16962419_noReasons"	"Answer.15163742_noReasons"
"3GKAWYFRAP5O2DQ2FNJWCOAFNKUDP8"	"37BTIVOV5A1KKZ1W6J6G3LCLMT8JK5"	"Find reasons given in the argument (2-3 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, find all reasons give by the author"	"Argumentation, NLP, natural language processing"	"$0.21"	"Wed Feb 15 15:51:49 CET 2017"	"7"	"0"	"0"	"7"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"600"	"604800"	"Mon Feb 20 15:51:49 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3GKAWYFRAP5O2DQ2FNJWCOAFNKUDP8"	"3KKG4CDWKJATWEOVVPR8BECEI6P94T"	"A3TQKAOIJSPPRB"	"Approved"	"Wed Feb 22 18:25:59 CET 2017"	"Wed Feb 15 18:24:31 CET 2017"	"Wed Feb 15 18:25:59 CET 2017"	"Thu Feb 16 11:20:15 CET 2017"	""	""	""	""	"{""5448788"":{""familiarSelected"":""yes"",""noReasons"":true,""segments"":[]},""15332663"":{""familiarSelected"":""yes"",""noReasons"":false,""segments"":[[""15332663_03"",""15332663_04"",""15332663_05""]]},""18047102"":{""familiarSelected"":""no"",""noReasons"":true,""segments"":[]}}"	"yes"	"on"	"yes"	"on"	"no"	""	""
"3GKAWYFRAP5O2DQ2FNJWCOAFNKUDP8"	"37BTIVOV5A1KKZ1W6J6G3LCLMT8JK5"	"Find reasons given in the argument (2-3 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, find all reasons give by the author"	"Argumentation, NLP, natural language processing"	"$0.21"	"Wed Feb 15 15:51:49 CET 2017"	"7"	"0"	"0"	"7"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"600"	"604800"	"Mon Feb 20 15:51:49 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3GKAWYFRAP5O2DQ2FNJWCOAFNKUDP8"	"33PPO7FECWRZ7B0RSUYERB5NE9EDI2"	"A12ZW89N0D9E2Y"	"Approved"	"Wed Feb 22 20:51:43 CET 2017"	"Wed Feb 15 20:50:14 CET 2017"	"Wed Feb 15 20:51:43 CET 2017"	"Thu Feb 16 11:20:15 CET 2017"	""	""	""	""	"{""5448788"":{""familiarSelected"":""no"",""noReasons"":false,""segments"":[[""5448788_02""]]},""15332663"":{""familiarSelected"":""no"",""noReasons"":false,""segments"":[[""15332663_05""]]},""18047102"":{""familiarSelected"":""no"",""noReasons"":true,""segments"":[]}}"	"no"		"no"	"on"	"no"	""	""
"3GKAWYFRAP5O2DQ2FNJWCOAFNKUDP8"	"37BTIVOV5A1KKZ1W6J6G3LCLMT8JK5"	"Find reasons given in the argument (2-3 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, find all reasons give by the author"	"Argumentation, NLP, natural language processing"	"$0.21"	"Wed Feb 15 15:51:49 CET 2017"	"7"	"0"	"0"	"7"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"600"	"604800"	"Mon Feb 20 15:51:49 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3GKAWYFRAP5O2DQ2FNJWCOAFNKUDP8"	"3ITXP059PXV14B3F72E3YB6NSSOSJ0"	"AQK9RIOA9FURX"	"Approved"	"Thu Feb 23 04:16:48 CET 2017"	"Thu Feb 16 04:13:30 CET 2017"	"Thu Feb 16 04:16:48 CET 2017"	"Thu Feb 16 11:20:15 CET 2017"	""	""	""	""	"{""5448788"":{""familiarSelected"":""yes"",""noReasons"":false,""segments"":[[""5448788_02""]]},""15332663"":{""familiarSelected"":""yes"",""noReasons"":false,""segments"":[[""15332663_05""]]},""18047102"":{""familiarSelected"":""no"",""noReasons"":true,""segments"":[]}}"	"yes"		"yes"	"on"	"no"	""	""
"3GKAWYFRAP5O2DQ2FNJWCOAFNKUDP8"	"37BTIVOV5A1KKZ1W6J6G3LCLMT8JK5"	"Find reasons given in the argument (2-3 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, find all reasons give by the author"	"Argumentation, NLP, natural language processing"	"$0.21"	"Wed Feb 15 15:51:49 CET 2017"	"7"	"0"	"0"	"7"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"600"	"604800"	"Mon Feb 20 15:51:49 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3GKAWYFRAP5O2DQ2FNJWCOAFNKUDP8"	"33F859I567P6WJRN8GPNW9G8BD5BHM"	"A2U31V169A20GY"	"Approved"	"Thu Feb 23 05:15:26 CET 2017"	"Thu Feb 16 05:12:27 CET 2017"	"Thu Feb 16 05:15:26 CET 2017"	"Thu Feb 16 11:20:15 CET 2017"	""	""	""	""	"{""5448788"":{""familiarSelected"":""yes"",""noReasons"":false,""segments"":[[""5448788_02""]]},""15332663"":{""familiarSelected"":""no"",""noReasons"":false,""segments"":[[""15332663_05"",""15332663_06"",""15332663_07"",""15332663_08""]]},""18047102"":{""familiarSelected"":""no"",""noReasons"":false,""segments"":[[""18047102_01""]]}}"	"no"		"yes"		"no"	""	""
"3GKAWYFRAP5O2DQ2FNJWCOAFNKUDP8"	"37BTIVOV5A1KKZ1W6J6G3LCLMT8JK5"	"Find reasons given in the argument (2-3 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, find all reasons give by the author"	"Argumentation, NLP, natural language processing"	"$0.21"	"Wed Feb 15 15:51:49 CET 2017"	"7"	"0"	"0"	"7"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"600"	"604800"	"Mon Feb 20 15:51:49 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3GKAWYFRAP5O2DQ2FNJWCOAFNKUDP8"	"3WMOAN2SRC9DFTB4GVB0257B0K7NVW"	"A20L30IQAESIO"	"Approved"	"Fri Feb 24 04:57:14 CET 2017"	"Fri Feb 17 04:56:12 CET 2017"	"Fri Feb 17 04:57:14 CET 2017"	"Sun Feb 19 09:47:36 CET 2017"	""	""	""	""	"{""5448788"":{""familiarSelected"":""yes"",""noReasons"":false,""segments"":[]},""15332663"":{""familiarSelected"":""yes"",""noReasons"":false,""segments"":[]},""18047102"":{""familiarSelected"":""yes"",""noReasons"":false,""segments"":[]}}"	"yes"		"yes"		"yes"	"No feedback"	
"3GKAWYFRAP5O2DQ2FNJWCOAFNKUDP8"	"37BTIVOV5A1KKZ1W6J6G3LCLMT8JK5"	"Find reasons given in the argument (2-3 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, find all reasons give by the author"	"Argumentation, NLP, natural language processing"	"$0.21"	"Wed Feb 15 15:51:49 CET 2017"	"7"	"0"	"0"	"7"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"600"	"604800"	"Mon Feb 20 15:51:49 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3GKAWYFRAP5O2DQ2FNJWCOAFNKUDP8"	"3LWJHTCVCDY9MT26W8YDODZUH1GFQX"	"AYWZR2UFKGHVQ"	"Approved"	"Fri Feb 24 07:00:07 CET 2017"	"Fri Feb 17 06:57:31 CET 2017"	"Fri Feb 17 07:00:07 CET 2017"	"Sun Feb 19 09:47:36 CET 2017"	""	""	""	""	"{""5448788"":{""familiarSelected"":""yes"",""noReasons"":false,""segments"":[[""5448788_00"",""5448788_01""],[""5448788_02""]]},""15332663"":{""familiarSelected"":""no"",""noReasons"":false,""segments"":[[""15332663_05"",""15332663_06""],[""15332663_07""],[""15332663_09""]]},""18047102"":{""familiarSelected"":""yes"",""noReasons"":false,""segments"":[[""18047102_00"",""18047102_01""]]}}"	"no"		"yes"		"yes"	""	""
"3GKAWYFRAP5O2DQ2FNJWCOAFNKUDP8"	"37BTIVOV5A1KKZ1W6J6G3LCLMT8JK5"	"Find reasons given in the argument (2-3 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, find all reasons give by the author"	"Argumentation, NLP, natural language processing"	"$0.21"	"Wed Feb 15 15:51:49 CET 2017"	"7"	"0"	"0"	"7"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"600"	"604800"	"Mon Feb 20 15:51:49 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3GKAWYFRAP5O2DQ2FNJWCOAFNKUDP8"	"3FTYUGLFSVXNVN5CLAFK221I9U7D55"	"A30R4A7I6TVGQS"	"Approved"	"Fri Feb 24 20:39:25 CET 2017"	"Fri Feb 17 20:37:39 CET 2017"	"Fri Feb 17 20:39:25 CET 2017"	"Sun Feb 19 09:47:36 CET 2017"	""	""	""	""	"{""5448788"":{""familiarSelected"":""yes"",""noReasons"":false,""segments"":[[""5448788_00"",""5448788_01""],[""5448788_02""]]},""15332663"":{""familiarSelected"":""yes"",""noReasons"":false,""segments"":[[""15332663_05""]]},""18047102"":{""familiarSelected"":""no"",""noReasons"":true,""segments"":[]}}"	"yes"		"yes"	"on"	"no"	""	""
"35A1YQPVFES1HEO5NMBT5FLBOP15IG"	"37BTIVOV5A1KKZ1W6J6G3LCLMT8JK5"	"Find reasons given in the argument (2-3 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, find all reasons give by the author"	"Argumentation, NLP, natural language processing"	"$0.21"	"Wed Feb 15 15:51:49 CET 2017"	"7"	"0"	"0"	"7"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"600"	"604800"	"Mon Feb 20 15:51:49 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=35A1YQPVFES1HEO5NMBT5FLBOP15IG"	"33M4IA01QHDQYG8R9HTZZA96HN0XRJ"	"A3TQKAOIJSPPRB"	"Approved"	"Wed Feb 22 18:33:12 CET 2017"	"Wed Feb 15 18:32:04 CET 2017"	"Wed Feb 15 18:33:12 CET 2017"	"Thu Feb 16 11:20:15 CET 2017"	""	""	""	""	"{""8062872"":{""familiarSelected"":""yes"",""noReasons"":false,""segments"":[[""8062872_11"",""8062872_12"",""8062872_13"",""8062872_14"",""8062872_15"",""8062872_16"",""8062872_17""]]},""18240881"":{""familiarSelected"":""yes"",""noReasons"":false,""segments"":[[""18240881_00"",""18240881_01"",""18240881_02""]]},""20929330"":{""familiarSelected"":""yes"",""noReasons"":false,""segments"":[[""20929330_12""]]}}"						""	""	"yes"	"yes"	"yes"
"35A1YQPVFES1HEO5NMBT5FLBOP15IG"	"37BTIVOV5A1KKZ1W6J6G3LCLMT8JK5"	"Find reasons given in the argument (2-3 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, find all reasons give by the author"	"Argumentation, NLP, natural language processing"	"$0.21"	"Wed Feb 15 15:51:49 CET 2017"	"7"	"0"	"0"	"7"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"600"	"604800"	"Mon Feb 20 15:51:49 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=35A1YQPVFES1HEO5NMBT5FLBOP15IG"	"3MAOD8E57RM5JIGZGACIQQ4WGS4NXI"	"A2U31V169A20GY"	"Approved"	"Thu Feb 23 05:30:18 CET 2017"	"Thu Feb 16 05:27:45 CET 2017"	"Thu Feb 16 05:30:18 CET 2017"	"Thu Feb 16 11:20:15 CET 2017"	""	""	""	""	"{""8062872"":{""familiarSelected"":""no"",""noReasons"":false,""segments"":[[""8062872_04"",""8062872_05"",""8062872_06""],[""8062872_09""],[""8062872_10""],[""8062872_12""],[""8062872_13""],[""8062872_14"",""8062872_15""],[""8062872_17""]]},""18240881"":{""familiarSelected"":""no"",""noReasons"":false,""segments"":[[""18240881_00""],[""18240881_01""],[""18240881_02""],[""18240881_03""],[""18240881_04""],[""18240881_06""]]},""20929330"":{""familiarSelected"":""no"",""noReasons"":false,""segments"":[[""20929330_12""]]}}"						""	""	"no"	"no"	"no"
"35A1YQPVFES1HEO5NMBT5FLBOP15IG"	"37BTIVOV5A1KKZ1W6J6G3LCLMT8JK5"	"Find reasons given in the argument (2-3 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, find all reasons give by the author"	"Argumentation, NLP, natural language processing"	"$0.21"	"Wed Feb 15 15:51:49 CET 2017"	"7"	"0"	"0"	"7"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"600"	"604800"	"Mon Feb 20 15:51:49 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=35A1YQPVFES1HEO5NMBT5FLBOP15IG"	"3QJOXOW4XK3QV04I947QPMUPVXKMEB"	"A2B1YSMEHN1G2K"	"Approved"	"Thu Feb 23 12:15:44 CET 2017"	"Thu Feb 16 12:13:46 CET 2017"	"Thu Feb 16 12:15:44 CET 2017"	"Sun Feb 19 09:47:36 CET 2017"	""	""	""	""	"{""8062872"":{""familiarSelected"":""yes"",""noReasons"":false,""segments"":[[""8062872_11""],[""8062872_12"",""8062872_13""],[""8062872_14"",""8062872_15""]]},""18240881"":{""familiarSelected"":""yes"",""noReasons"":false,""segments"":[[""18240881_00"",""18240881_01"",""18240881_02"",""18240881_03""]]},""20929330"":{""familiarSelected"":""yes"",""noReasons"":true,""segments"":[]}}"						"This hit worked fine"	""	"yes"	"yes"	"yes"	"on"
"35A1YQPVFES1HEO5NMBT5FLBOP15IG"	"37BTIVOV5A1KKZ1W6J6G3LCLMT8JK5"	"Find reasons given in the argument (2-3 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, find all reasons give by the author"	"Argumentation, NLP, natural language processing"	"$0.21"	"Wed Feb 15 15:51:49 CET 2017"	"7"	"0"	"0"	"7"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"600"	"604800"	"Mon Feb 20 15:51:49 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=35A1YQPVFES1HEO5NMBT5FLBOP15IG"	"3IAEQB9FMFWH86KWHB2TS2EVTPHDWO"	"AYWZR2UFKGHVQ"	"Approved"	"Fri Feb 24 07:01:59 CET 2017"	"Fri Feb 17 07:00:15 CET 2017"	"Fri Feb 17 07:01:59 CET 2017"	"Sun Feb 19 09:47:36 CET 2017"	""	""	""	""	"{""8062872"":{""familiarSelected"":""yes"",""noReasons"":false,""segments"":[[""8062872_11"",""8062872_12""],[""8062872_13"",""8062872_14"",""8062872_15""]]},""18240881"":{""familiarSelected"":""no"",""noReasons"":false,""segments"":[[""18240881_03"",""18240881_04""],[""18240881_05"",""18240881_06""]]},""20929330"":{""familiarSelected"":""yes"",""noReasons"":true,""segments"":[]}}"						""	""	"yes"	"no"	"yes"	"on"
"35A1YQPVFES1HEO5NMBT5FLBOP15IG"	"37BTIVOV5A1KKZ1W6J6G3LCLMT8JK5"	"Find reasons given in the argument (2-3 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, find all reasons give by the author"	"Argumentation, NLP, natural language processing"	"$0.21"	"Wed Feb 15 15:51:49 CET 2017"	"7"	"0"	"0"	"7"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"600"	"604800"	"Mon Feb 20 15:51:49 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=35A1YQPVFES1HEO5NMBT5FLBOP15IG"	"3SEPORI8WOBN4UMP8OVY1507PQIZAW"	"A30R4A7I6TVGQS"	"Approved"	"Fri Feb 24 20:46:24 CET 2017"	"Fri Feb 17 20:44:40 CET 2017"	"Fri Feb 17 20:46:24 CET 2017"	"Sun Feb 19 09:47:36 CET 2017"	""	""	""	""	"{""8062872"":{""familiarSelected"":""yes"",""noReasons"":false,""segments"":[[""8062872_11"",""8062872_12"",""8062872_13"",""8062872_14"",""8062872_15""]]},""18240881"":{""familiarSelected"":""yes"",""noReasons"":false,""segments"":[[""18240881_00"",""18240881_01"",""18240881_02""],[""18240881_03"",""18240881_04"",""18240881_05"",""18240881_06""]]},""20929330"":{""familiarSelected"":""yes"",""noReasons"":false,""segments"":[[""20929330_12""]]}}"						""	""	"yes"	"yes"	"yes"	
"35A1YQPVFES1HEO5NMBT5FLBOP15IG"	"37BTIVOV5A1KKZ1W6J6G3LCLMT8JK5"	"Find reasons given in the argument (2-3 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, find all reasons give by the author"	"Argumentation, NLP, natural language processing"	"$0.21"	"Wed Feb 15 15:51:49 CET 2017"	"7"	"0"	"0"	"7"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"600"	"604800"	"Mon Feb 20 15:51:49 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=35A1YQPVFES1HEO5NMBT5FLBOP15IG"	"3DY4FPOOA20YUR3W92SHBPCL1L8VRC"	"A19CSTRCH1NAJ7"	"Approved"	"Sat Feb 25 17:48:32 CET 2017"	"Sat Feb 18 17:44:40 CET 2017"	"Sat Feb 18 17:48:32 CET 2017"	"Sun Feb 19 09:47:36 CET 2017"	""	""	""	""	"{""8062872"":{""familiarSelected"":""yes"",""noReasons"":false,""segments"":[[""8062872_11"",""8062872_12"",""8062872_13"",""8062872_14"",""8062872_15""]]},""18240881"":{""familiarSelected"":""yes"",""noReasons"":false,""segments"":[[""18240881_00"",""18240881_01"",""18240881_02"",""18240881_03""],[""18240881_04""],[""18240881_06""]]},""20929330"":{""familiarSelected"":""yes"",""noReasons"":false,""segments"":[[""20929330_12""]]}}"						""	""	"yes"	"yes"	"yes"	
"35A1YQPVFES1HEO5NMBT5FLBOP15IG"	"37BTIVOV5A1KKZ1W6J6G3LCLMT8JK5"	"Find reasons given in the argument (2-3 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, find all reasons give by the author"	"Argumentation, NLP, natural language processing"	"$0.21"	"Wed Feb 15 15:51:49 CET 2017"	"7"	"0"	"0"	"7"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"600"	"604800"	"Mon Feb 20 15:51:49 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=35A1YQPVFES1HEO5NMBT5FLBOP15IG"	"3K9FOBBF2IVAJOZA2R9UFW999R2LNI"	"AM0BRJN73OG11"	"Approved"	"Sat Feb 25 22:44:27 CET 2017"	"Sat Feb 18 22:41:20 CET 2017"	"Sat Feb 18 22:44:27 CET 2017"	"Sun Feb 19 09:47:36 CET 2017"	""	""	""	""	"{""8062872"":{""familiarSelected"":""yes"",""noReasons"":false,""segments"":[[""8062872_11"",""8062872_12"",""8062872_13"",""8062872_14"",""8062872_15"",""8062872_16"",""8062872_17""]]},""18240881"":{""familiarSelected"":""no"",""noReasons"":false,""segments"":[[""18240881_00"",""18240881_01"",""18240881_02""],[""18240881_03""],[""18240881_06""]]},""20929330"":{""familiarSelected"":""yes"",""noReasons"":false,""segments"":[[""20929330_12""]]}}"						"Would be helpful if there was an in between for ""Are you familiar with the topic?"" - a ""somewhat familiar"" answer option would make it easier to answer the question. Or clarify what you mean by being ""familiar"" with a  topic. "	""	"yes"	"no"	"yes"	
"373L46LKP7I0U8TECR0ZJ5JTYULKJS"	"37BTIVOV5A1KKZ1W6J6G3LCLMT8JK5"	"Find reasons given in the argument (2-3 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, find all reasons give by the author"	"Argumentation, NLP, natural language processing"	"$0.21"	"Wed Feb 15 15:51:49 CET 2017"	"7"	"0"	"0"	"7"	"Reviewable"	"NotReviewed"	"mthit-00002.html"	"600"	"604800"	"Mon Feb 20 15:51:49 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP7I0U8TECR0ZJ5JTYULKJS"	"35K3O9HUACPKPQC1NH3DUWAGYS1EFH"	"A1QFL2GS6L26HG"	"Approved"	"Wed Feb 22 16:14:43 CET 2017"	"Wed Feb 15 16:07:14 CET 2017"	"Wed Feb 15 16:14:43 CET 2017"	"Thu Feb 16 11:20:15 CET 2017"	""	""	""	""	"{""5481449"":{""familiarSelected"":""yes"",""noReasons"":false,""segments"":[[""5481449_01""],[""5481449_03"",""5481449_04"",""5481449_05""]]},""6540157"":{""familiarSelected"":""yes"",""noReasons"":false,""segments"":[[""6540157_01"",""6540157_02""],[""6540157_07""]]},""6892783"":{""familiarSelected"":""yes"",""noReasons"":false,""segments"":[[""6892783_00"",""6892783_01""],[""6892783_07"",""6892783_08""],[""6892783_18"",""6892783_19"",""6892783_20"",""6892783_21"",""6892783_22""]]}}"						"I think that the design of the HIT could be a bit cleaner. That is, use more visually-pleasing colors and consistent text sizes."	""					"yes"	"yes"	"yes"
"373L46LKP7I0U8TECR0ZJ5JTYULKJS"	"37BTIVOV5A1KKZ1W6J6G3LCLMT8JK5"	"Find reasons given in the argument (2-3 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, find all reasons give by the author"	"Argumentation, NLP, natural language processing"	"$0.21"	"Wed Feb 15 15:51:49 CET 2017"	"7"	"0"	"0"	"7"	"Reviewable"	"NotReviewed"	"mthit-00002.html"	"600"	"604800"	"Mon Feb 20 15:51:49 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP7I0U8TECR0ZJ5JTYULKJS"	"3WZ36BJEV4SW1SII8A6CASJWM57TBH"	"A3TQKAOIJSPPRB"	"Approved"	"Wed Feb 22 18:10:49 CET 2017"	"Wed Feb 15 18:10:12 CET 2017"	"Wed Feb 15 18:10:49 CET 2017"	"Thu Feb 16 11:20:15 CET 2017"	""	""	""	""	"{""5481449"":{""familiarSelected"":""yes"",""noReasons"":false,""segments"":[[""5481449_01""]]},""6540157"":{""familiarSelected"":""yes"",""noReasons"":false,""segments"":[[""6540157_01"",""6540157_02""]]},""6892783"":{""familiarSelected"":""yes"",""noReasons"":false,""segments"":[[""6892783_18""]]}}"						""	""					"yes"	"yes"	"yes"
